Id,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp
43360,1,0,30,0,1
43361,1,1,35,0,1
43362,1,1,36,1,0
43363,1,1,34,0,0
43364,0,0,26,1,0
43365,1,1,38,1,0
43366,1,1,38,0,1
43367,1,1,38,1,0
43368,1,0,32,0,0
43369,1,1,36,1,0
43371,1,1,35,0,0
43372,0,0,22,1,0
43373,1,1,38,1,0
43374,1,1,38,1,0
43375,1,0,25,0,1
43376,0,1,28,0,0
43377,1,1,37,1,0
43378,1,0,25,1,0
43379,1,1,36,1,0
43380,0,0,26,1,1
43381,1,0,31,0,0
43382,1,1,35,1,0
43383,1,1,36,1,0
43384,1,1,32,1,0
43385,1,0,33,0,0
43386,1,1,37,1,0
43387,1,1,35,1,0
43388,0,0,29,0,1
43389,1,1,37,1,0
43390,1,1,35,0,1
43391,0,0,28,0,1
43392,1,1,36,0,1
43393,1,1,28,0,0
43394,1,1,36,0,0
43395,0,0,17,1,0
43396,1,1,34,0,1
43397,1,1,35,1,0
43398,1,1,37,0,0
43399,1,1,37,1,0
43400,1,1,37,1,1
43401,1,1,35,1,0
43402,1,1,35,1,1
43403,1,1,36,0,0
43404,0,1,26,0,0
43405,1,1,34,0,1
43406,1,1,36,1,1
43407,1,0,39,1,0
43408,1,1,35,0,0
43409,1,0,40,0,1
43410,0,0,14,1,0
43411,1,1,37,0,0
43412,1,1,35,0,0
43413,1,1,39,1,0
43414,1,1,36,1,0
43415,1,1,38,0,0
43416,1,1,36,1,0
43417,1,0,29,1,0
43418,1,1,38,0,0
43419,0,0,31,0,0
43420,1,1,31,1,0
43421,1,1,35,1,0
43422,1,1,38,1,0
43423,0,0,29,0,0
43424,1,1,33,0,0
43425,1,0,40,1,0
43426,1,1,35,1,0
43427,1,1,38,1,0
43428,1,1,37,1,0
43429,0,0,17,1,0
43430,1,1,37,1,0
43431,1,0,33,0,0
43432,1,1,37,0,0
43433,1,1,37,0,0
43434,1,1,38,1,0
43435,1,1,31,1,0
43436,0,0,12,0,0
43437,1,1,33,1,0
43438,0,0,10,0,1
43439,0,0,23,1,0
43440,1,0,43,0,0
43441,1,1,36,0,1
43442,0,0,24,0,1
43443,1,0,42,1,0
43444,0,0,31,1,1
43445,1,1,37,1,0
43446,1,0,32,1,0
43447,0,0,26,0,1
43448,0,0,10,1,0
43449,1,1,38,1,1
43450,1,1,37,1,0
43451,1,0,32,1,1
43452,1,1,36,0,0
43453,1,1,37,1,0
43454,0,0,19,1,0
43455,1,1,39,1,0
43456,1,1,37,1,0
43457,0,0,31,1,0
43458,1,1,38,1,0
43459,0,0,26,1,1
43460,1,1,37,1,0
43461,1,1,32,1,0
43462,1,0,24,0,0
43463,1,0,21,0,0
43464,0,0,31,1,1
43465,0,0,22,1,0
43466,1,1,35,1,0
43467,1,1,38,1,1
43468,1,1,38,1,0
43469,1,1,37,1,0
43470,0,0,29,0,0
43471,1,0,39,1,0
43472,1,1,35,1,1
43473,1,1,36,1,0
43474,1,1,39,1,0
43475,1,1,37,1,0
43476,1,1,36,1,0
43477,1,1,38,1,0
43478,0,1,27,0,0
43479,1,1,36,1,0
43480,1,1,37,1,0
43481,0,0,17,1,1
43482,1,0,26,0,1
43483,1,0,34,0,1
43484,1,1,36,1,0
43485,1,0,29,0,0
43486,1,1,37,1,0
43487,1,0,41,1,1
43488,1,0,26,0,0
43489,1,1,39,1,0
43490,0,0,29,0,0
43491,1,1,36,1,0
43492,1,1,35,1,0
43493,1,1,38,1,1
43494,0,0,26,0,0
43495,1,1,32,1,0
43496,1,0,34,1,0
43497,1,0,32,1,0
43498,1,1,38,0,0
43499,1,1,33,1,0
43500,1,0,22,0,0
43501,1,1,34,1,0
43502,1,1,36,1,0
43503,1,1,38,1,1
43504,1,1,39,1,0
43505,1,1,36,1,0
43506,1,0,24,0,0
43507,1,0,31,1,0
43508,1,0,41,0,0
43509,1,0,43,1,0
43510,1,1,37,1,1
43511,0,0,29,0,0
43512,1,0,40,0,0
43513,1,1,37,1,0
43514,1,1,37,1,0
43515,1,0,31,1,1
43516,0,0,26,0,0
43517,1,0,34,0,0
43518,1,1,37,1,0
43519,1,1,36,1,0
43520,0,0,22,0,0
43521,1,1,38,1,1
43522,1,1,37,0,0
43523,1,1,36,1,0
43524,1,0,32,1,0
43525,1,1,38,1,0
43526,1,1,28,1,0
43527,1,1,34,0,0
43528,1,1,37,1,0
43529,1,1,38,1,0
43530,0,0,25,1,1
43531,1,1,37,1,0
43532,1,0,23,0,0
43533,1,0,24,0,0
43534,1,1,37,1,0
43535,0,0,27,1,1
43536,1,1,35,0,0
43537,1,1,37,1,0
43538,1,1,38,1,0
43539,1,1,36,1,1
43540,1,1,34,1,0
43541,1,1,38,1,1
43542,1,1,39,1,0
43543,1,0,32,0,1
43544,0,0,10,0,0
43545,1,0,40,1,0
43546,1,1,37,1,0
43547,1,1,36,0,0
43548,1,0,41,1,0
43549,1,1,32,1,0
43550,1,1,36,1,0
43551,1,1,36,1,1
43552,1,1,35,0,0
43553,1,1,37,0,0
43554,1,1,36,1,0
43555,0,1,31,0,1
43556,1,1,34,1,1
43557,1,1,35,1,0
43558,0,0,16,1,0
43559,0,0,29,1,0
43560,1,0,25,0,0
43561,0,0,25,1,1
43562,1,0,33,0,0
43563,1,1,30,1,1
43564,1,0,30,1,0
43565,0,0,31,1,0
43566,1,1,39,1,0
43567,1,0,27,1,1
43569,0,0,24,0,0
43570,1,1,24,0,0
43571,1,1,35,1,0
43572,1,1,26,1,0
43573,1,1,34,1,0
43574,1,1,38,1,1
43575,1,0,42,0,0
43576,1,1,37,1,0
43577,1,1,32,1,0
43578,1,0,24,0,1
43579,0,0,27,0,0
43580,1,1,28,1,0
43581,0,0,22,0,1
43582,1,1,37,1,0
43583,1,0,24,0,0
43584,0,1,29,0,0
43585,1,1,37,1,0
43586,1,0,30,0,0
43587,1,0,34,1,1
43588,1,1,38,1,0
43589,1,1,36,1,0
43590,1,1,36,1,0
43591,1,0,25,1,1
43592,1,1,33,0,1
43593,1,0,25,0,0
43594,1,0,28,1,0
43595,1,0,37,1,0
43596,1,0,42,0,1
43597,0,0,29,1,1
43598,1,1,38,1,0
43599,1,1,36,1,0
43600,1,0,26,0,0
43601,1,1,37,1,0
43602,1,1,37,0,0
43603,1,1,36,1,0
43604,1,0,33,0,0
43605,1,1,37,1,0
43606,1,1,37,0,0
43607,1,0,40,1,0
43608,1,1,36,1,0
43609,1,1,37,1,0
43610,0,0,17,0,1
43611,1,1,37,1,0
43612,0,0,28,0,0
43613,0,0,20,1,0
43614,1,0,29,0,0
43615,1,0,34,1,1
43616,1,1,38,1,1
43617,0,0,29,1,0
43618,1,1,39,1,1
43619,1,1,37,0,0
43620,1,1,37,1,0
43621,1,1,38,1,0
43622,1,1,28,0,0
43623,1,1,39,1,0
43624,0,0,31,1,1
43625,1,1,39,1,0
43626,1,1,36,1,0
43627,1,1,37,1,1
43628,1,1,32,0,0
43629,1,0,34,0,0
43630,1,1,38,1,0
43631,0,1,30,0,0
43632,1,0,33,0,0
43633,1,1,37,1,0
43634,1,0,26,0,0
43635,1,0,31,1,0
43636,1,1,34,1,0
43637,0,0,25,0,0
43638,1,1,37,1,1
43639,1,0,44,0,0
43640,1,1,35,1,2
43641,1,0,34,1,0
43642,0,0,23,1,0
43643,0,0,15,1,0
43644,0,0,15,0,0
43645,1,1,38,1,1
43646,1,0,41,0,0
43647,1,1,34,1,0
43648,0,0,26,0,0
43649,1,1,38,1,0
43650,1,1,37,0,0
43651,0,1,31,0,0
43652,1,1,40,0,1
43653,1,1,39,1,0
43654,1,0,27,1,0
43655,1,0,28,0,0
43656,1,0,25,1,1
43657,1,0,32,0,1
43658,1,1,33,1,0
43659,0,0,27,1,1
43660,1,1,36,0,0
43661,1,1,34,0,0
43662,1,1,36,1,0
43663,1,0,32,1,0
43664,1,1,39,1,0
43665,1,1,39,1,0
43666,1,0,25,0,1
43667,1,0,20,0,0
43668,1,1,34,1,0
43669,1,0,36,1,0
43670,1,1,37,1,0
43671,0,0,26,1,0
43672,0,0,17,1,0
43673,1,1,34,0,0
43674,1,1,38,1,0
43675,1,1,34,1,0
43676,1,1,38,1,0
43677,1,0,31,0,0
43678,0,0,20,0,0
43679,1,1,37,1,0
43680,1,0,34,0,0
43681,1,1,34,0,1
43682,0,1,24,0,0
43683,1,1,38,1,0
43684,0,0,29,0,0
43685,1,1,38,1,1
43686,1,0,33,0,1
43687,1,1,37,1,0
43688,1,0,20,1,0
43689,1,1,26,0,0
43690,1,0,39,1,0
43691,0,0,30,0,0
43692,1,0,41,1,0
43693,1,1,35,1,0
43694,1,1,39,1,0
43695,1,1,35,1,0
43696,1,0,41,1,0
43697,1,0,28,1,1
43698,1,1,38,1,0
43699,1,0,31,0,1
43700,1,0,20,0,0
43701,1,1,34,1,0
43702,0,1,29,0,1
43703,1,1,37,1,0
43704,1,1,29,0,1
43705,1,1,39,1,1
43706,1,1,37,1,1
43707,1,0,40,0,0
43708,0,0,20,0,0
43709,0,0,29,1,0
43710,1,1,38,0,0
43711,1,0,40,1,1
43712,1,1,38,1,0
43713,1,1,31,0,0
43714,1,1,36,1,0
43715,1,1,37,0,0
43716,0,0,21,0,0
43717,1,0,21,0,0
43718,1,1,39,1,0
43719,1,1,37,1,0
43720,1,1,33,1,1
43721,0,0,30,1,0
43722,1,0,27,1,0
43723,1,0,41,1,1
43724,1,0,40,1,0
43725,0,0,26,1,0
43726,1,0,23,0,0
43727,1,1,37,1,1
43728,1,0,21,1,0
43729,1,1,34,1,0
43730,1,1,30,0,1
43731,1,1,35,1,0
43732,0,0,22,1,1
43733,1,0,27,0,0
43734,1,1,37,1,0
43735,1,1,37,1,0
43736,0,0,25,1,0
43737,1,1,37,1,0
43738,1,1,37,1,0
43739,0,0,27,0,2
43740,0,0,23,0,1
43741,1,1,36,1,0
43742,1,0,23,0,1
43743,1,1,32,0,1
43744,1,1,38,1,0
43745,1,1,34,1,1
43746,1,1,38,1,0
43747,1,1,36,1,0
43748,1,1,39,1,0
43749,1,1,35,0,0
43750,1,1,37,1,0
43751,0,1,27,1,0
43752,1,0,23,1,1
43753,1,0,21,0,2
43754,1,0,43,0,0
43755,1,0,31,0,0
43756,1,1,34,1,0
43757,0,0,22,0,1
43758,1,1,38,1,0
43759,1,0,31,0,1
43760,1,0,41,0,1
43761,1,1,38,1,0
43762,1,0,40,0,1
43763,1,1,35,1,0
43764,1,1,38,1,0
43765,1,1,37,1,0
43766,0,0,26,0,1
43767,0,1,27,0,2
43768,1,0,28,0,1
43769,1,1,38,1,0
43770,0,0,27,1,0
43771,1,1,36,1,0
43772,1,1,34,0,0
43773,0,0,23,0,0
43774,1,0,32,1,0
43775,1,0,39,0,0
43776,1,1,38,1,0
43777,1,1,35,1,0
43778,0,0,27,0,1
43779,0,0,28,1,0
43780,0,1,26,0,1
43781,1,1,37,0,1
43782,1,0,40,1,0
43783,1,1,33,1,0
43784,1,0,24,0,0
43785,1,1,37,1,0
43786,0,0,28,1,0
43787,1,1,33,0,1
43788,1,1,37,1,0
43789,1,1,32,0,0
43790,1,1,37,1,0
43791,0,0,21,1,0
43792,1,1,37,1,0
43793,1,1,33,1,0
43794,1,1,36,1,0
43795,1,1,35,1,1
43796,1,1,39,1,0
43797,1,1,36,1,0
43798,1,1,34,0,0
43799,1,1,38,1,0
43800,1,0,29,1,0
43801,1,1,35,0,0
43802,1,0,33,0,0
43803,1,1,36,1,0
43804,1,1,38,1,0
43805,1,0,24,0,0
43806,0,1,27,1,0
43807,1,1,36,0,0
43808,1,1,38,1,0
43809,1,1,36,1,0
43810,0,0,26,0,1
43811,1,1,37,1,0
43812,1,1,36,1,0
43813,1,1,38,0,0
43814,1,0,34,0,1
43815,1,1,35,1,0
43816,1,1,36,1,0
43817,1,0,33,1,0
43818,1,0,39,0,0
43819,1,1,36,1,0
43820,0,0,28,1,1
43821,1,0,29,0,0
43822,1,1,34,1,0
43823,1,0,33,0,0
43824,0,0,28,0,0
43825,0,0,31,1,0
43826,1,1,35,1,1
43827,1,1,37,1,0
43828,1,1,38,1,0
43829,1,0,33,0,1
43830,1,0,32,1,0
43831,1,0,30,0,0
43832,1,1,34,1,0
43833,1,1,37,0,0
43834,0,1,24,0,0
43835,1,1,36,0,0
43836,0,1,28,0,0
43837,1,1,38,1,0
43838,1,1,38,1,0
43839,1,1,37,0,0
43840,1,0,40,1,0
43841,1,1,36,1,0
43842,1,1,33,0,0
43843,0,0,28,0,2
43844,1,1,38,0,1
43845,1,1,36,1,0
43846,1,1,37,1,0
43847,0,0,31,1,0
43848,1,1,30,0,1
43849,1,0,40,1,0
43850,1,1,39,1,0
43851,1,1,37,0,0
43852,1,0,33,0,0
43853,1,1,38,0,0
43854,1,0,20,0,2
43855,1,1,37,1,0
43856,1,1,32,1,1
43857,1,0,29,1,0
43858,1,1,37,1,0
43859,1,0,35,1,0
43860,1,1,34,1,0
43861,1,1,26,0,1
43862,1,1,38,1,0
43863,1,1,38,1,0
43864,1,1,38,0,0
43865,1,0,32,1,1
43866,1,1,36,1,0
43867,1,1,38,1,0
43868,0,0,29,0,2
43869,1,0,32,1,0
43870,1,1,38,1,1
43871,1,0,19,0,1
43872,1,0,31,0,1
43873,1,0,27,0,0
43874,0,1,30,0,1
43875,1,1,36,0,0
43876,1,1,35,0,1
43877,1,1,28,0,0
43878,0,1,28,0,0
43879,0,0,27,1,0
43880,1,0,26,0,1
43881,1,1,38,1,0
43882,1,1,36,1,0
43883,1,1,38,0,0
43884,1,0,42,1,0
43885,1,1,37,1,0
43886,1,1,37,1,0
43887,1,1,34,1,0
43888,1,0,32,1,0
43890,1,1,38,1,0
43891,0,0,26,0,0
43892,0,0,22,1,1
43893,1,1,37,0,0
43894,1,0,32,0,0
43895,1,1,35,0,0
43896,1,1,37,1,1
43897,1,1,37,1,0
43898,1,1,37,1,1
43899,0,0,18,1,0
43900,1,0,36,0,0
43901,1,1,37,0,0
43902,1,1,37,1,0
43903,1,0,25,0,0
43904,1,0,20,0,0
43905,1,1,33,0,0
43906,1,1,36,1,0
43907,1,1,37,0,0
43908,0,0,30,0,2
43909,1,1,36,0,1
43910,1,0,21,0,1
43911,1,0,26,0,0
43912,1,1,33,0,1
43913,1,1,34,1,1
43914,0,0,27,0,0
43915,1,1,36,1,0
43916,1,1,36,1,0
43917,1,1,35,1,0
43918,1,0,35,1,0
43919,1,0,32,0,0
43920,1,1,37,0,0
43921,0,0,31,1,0
43922,1,1,37,0,0
43923,0,0,26,1,1
43924,0,0,30,0,0
43925,1,0,40,1,0
43926,1,1,38,1,0
43927,1,0,33,0,0
43928,1,1,38,1,0
43929,1,1,26,0,1
43930,1,0,41,0,1
43931,1,1,37,0,1
43932,1,1,35,0,1
43933,0,0,28,0,0
43934,1,1,36,1,0
43935,1,1,35,1,0
43936,1,0,33,1,1
43937,1,1,36,0,0
43938,1,0,34,1,0
43939,1,1,38,1,0
43940,1,1,35,1,0
43941,1,1,28,1,0
43942,1,0,20,0,0
43943,1,1,37,1,0
43944,1,1,39,1,0
43945,1,0,41,0,0
43946,1,1,38,1,0
43947,0,0,24,1,0
43948,1,1,38,1,0
43949,1,0,39,1,0
43950,1,1,38,1,0
43951,1,0,33,1,0
43952,0,0,30,1,0
43953,1,0,42,0,1
43954,1,0,20,0,1
43955,0,0,27,1,1
43956,1,0,38,0,0
43957,1,1,36,1,0
43958,1,1,36,1,0
43959,1,1,32,1,0
43960,1,1,39,1,0
43961,1,1,36,0,0
43962,1,1,37,1,1
43963,1,1,36,1,0
43964,0,0,28,0,0
43965,1,1,38,1,0
43966,1,0,27,0,0
43967,1,1,37,1,0
43968,1,1,39,1,0
43969,1,1,34,1,0
43970,1,1,36,0,0
43971,1,1,32,0,0
43972,1,1,37,0,0
43973,0,0,22,0,1
43974,1,1,37,0,0
43975,1,1,37,1,0
43976,1,0,35,0,0
43977,1,1,37,1,1
43978,1,1,37,1,0
43979,1,0,33,1,0
43980,1,0,34,1,0
43981,1,1,38,1,1
43982,1,1,36,1,0
43983,1,1,36,1,0
43984,0,0,31,0,0
43985,1,0,29,0,0
43986,1,1,38,1,0
43987,1,0,26,0,1
43988,1,1,27,1,0
43989,0,0,27,0,1
43990,0,0,27,1,0
43991,1,1,34,0,0
43992,1,1,29,0,1
43993,0,0,18,1,0
43994,1,1,37,1,0
43995,0,0,27,0,0
43996,0,0,14,0,0
43997,1,0,34,1,0
43998,1,1,38,1,0
43999,1,0,32,1,0
44000,1,0,29,1,0
44001,1,1,30,0,1
44003,1,1,37,1,0
44004,1,1,38,0,0
44005,1,0,23,0,0
44006,1,0,40,1,0
44007,1,1,37,0,1
44008,0,0,21,0,1
44009,1,1,36,1,0
44010,0,0,29,1,1
44011,0,1,29,1,1
44012,1,1,35,1,0
44013,1,1,39,1,0
44014,1,0,26,1,0
44015,1,1,38,1,0
44016,1,1,36,1,0
44017,1,1,37,0,0
44018,1,1,39,1,0
44019,1,1,37,1,0
44020,1,1,37,1,0
44021,1,1,35,1,0
44022,1,0,28,0,1
44023,1,1,38,1,0
44024,1,0,20,0,0
44025,1,1,37,1,0
44026,0,0,15,0,0
44027,1,0,21,1,0
44028,0,0,29,0,0
44029,0,0,29,1,1
44030,0,0,9,0,0
44031,1,1,37,0,0
44032,1,1,37,1,0
44033,1,1,37,1,0
44034,1,1,38,1,0
44035,1,1,37,0,0
44036,1,1,27,0,0
44037,1,1,38,1,0
44038,1,1,38,1,0
44039,1,0,25,0,0
44040,1,1,32,0,1
44041,0,0,28,0,0
44042,1,1,37,1,1
44043,1,0,32,1,0
44044,0,0,14,1,0
44045,1,1,36,1,0
44046,1,1,35,1,0
44047,0,0,27,0,0
44048,1,1,39,1,0
44049,1,0,30,1,0
44050,1,0,30,0,0
44051,1,1,39,1,0
44052,1,1,37,1,0
44053,1,1,36,1,0
44054,1,0,31,0,0
44055,1,1,35,1,0
44056,1,0,20,1,0
44057,1,0,28,1,0
44058,1,1,37,1,0
44059,1,1,38,0,0
44060,1,0,32,1,0
44061,1,1,36,0,0
44062,1,0,31,1,0
44063,1,0,31,1,1
44064,1,1,37,1,0
44065,1,1,35,0,0
44066,1,1,38,1,0
44067,1,1,39,1,1
44068,0,0,24,0,0
44069,1,1,37,1,0
44070,1,0,33,1,1
44071,1,1,36,0,0
44072,0,0,14,0,2
44073,1,0,26,1,0
44074,1,1,38,1,0
44075,1,0,39,0,0
44076,1,1,35,1,0
44077,1,1,36,0,0
44078,1,1,36,1,0
44079,1,0,27,1,1
44080,1,0,40,1,0
44081,1,0,29,0,0
44082,0,0,26,1,1
44083,1,0,41,0,1
44084,1,1,38,1,0
44085,1,1,37,1,0
44086,0,0,23,0,0
44087,1,1,37,1,0
44088,1,1,37,1,0
44089,1,1,37,1,0
44090,1,0,34,0,1
44091,0,0,29,1,1
44092,1,1,36,1,0
44093,1,1,37,1,0
44094,1,1,36,0,0
44095,1,1,36,1,0
44096,1,1,36,1,0
44097,1,1,38,1,0
44098,1,1,37,0,0
44099,1,1,38,1,0
44100,1,0,28,1,0
44101,1,0,21,0,0
44102,1,0,40,0,0
44103,1,1,37,0,1
44104,1,0,33,0,1
44105,1,1,35,0,0
44106,1,1,37,0,0
44107,1,0,26,0,1
44108,1,0,26,0,0
44109,1,1,38,1,0
44110,1,1,34,0,0
44111,0,0,29,0,0
44112,0,0,21,1,1
44113,1,0,40,1,0
44114,1,0,30,0,0
44115,1,1,37,1,0
44116,0,0,26,0,1
44117,1,1,38,1,0
44118,0,0,28,0,0
44119,0,1,26,0,1
44120,0,0,20,1,0
44121,1,1,38,1,0
44122,1,0,27,0,0
44123,1,1,37,1,0
44124,1,1,35,0,1
44125,1,1,35,1,0
44126,1,1,34,0,0
44127,1,1,35,1,0
44128,1,0,22,0,0
44129,1,0,27,0,0
44130,1,0,41,1,0
44131,1,1,36,1,0
44132,1,0,26,1,0
44133,0,0,28,1,0
44134,0,0,30,0,0
44135,1,1,39,1,0
44136,1,1,36,1,0
44137,1,0,32,1,0
44138,1,0,18,1,1
44139,0,0,27,0,1
44140,1,1,32,0,0
44141,0,0,26,0,1
44142,1,1,38,1,0
44143,0,0,12,0,0
44144,1,1,36,1,0
44145,1,0,43,1,0
44146,0,1,28,0,0
44147,0,0,23,0,0
44148,1,0,28,1,1
44149,1,1,32,0,0
44150,1,0,39,1,0
44151,1,0,40,1,0
44152,1,1,36,0,0
44153,1,0,35,0,1
44154,1,0,32,1,0
44155,0,1,28,1,0
44156,1,1,36,1,1
44157,1,1,36,1,0
44158,1,0,20,0,0
44159,1,1,37,1,0
44160,1,1,35,1,0
44161,1,0,32,0,0
44162,1,1,36,0,0
44163,0,0,27,0,0
44164,0,0,22,1,1
44165,1,1,35,0,0
44166,1,1,37,1,0
44167,1,1,39,0,0
44169,1,1,35,1,0
44170,1,0,41,1,0
44171,1,0,27,1,0
44172,1,1,35,1,1
44173,1,1,38,0,0
44174,1,1,38,1,0
44175,1,0,32,1,1
44176,0,0,29,0,0
44177,1,1,38,1,0
44178,1,1,37,1,0
44179,1,0,32,1,0
44180,1,1,37,0,0
44181,1,0,39,0,0
44182,1,1,38,1,0
44183,1,1,35,0,0
44184,1,1,38,1,0
44185,1,1,34,1,0
44186,1,1,34,0,0
44187,0,0,30,1,1
44188,1,1,37,1,0
44189,0,0,15,0,1
44190,1,1,38,1,0
44191,1,1,38,1,0
44192,1,1,39,1,1
44193,1,0,42,0,1
44194,1,1,32,1,0
44195,0,0,17,0,1
44196,1,0,32,1,0
44197,1,1,35,0,0
44198,0,0,26,0,0
44199,1,1,35,0,0
44200,1,1,38,1,0
44201,1,1,37,1,0
44202,1,1,32,1,0
44203,1,0,30,1,0
44204,1,1,37,1,0
44205,1,0,40,1,0
44206,1,0,33,0,0
44207,1,1,36,1,0
44208,1,1,37,0,0
44209,1,1,35,1,0
44210,1,1,37,1,0
44211,1,1,35,0,0
44212,1,0,28,1,0
44213,0,1,30,1,0
44214,1,0,34,1,0
44215,1,1,37,1,0
44216,0,0,26,1,0
44217,1,0,33,0,0
44218,1,0,30,1,1
44219,1,1,37,1,0
44220,1,0,25,1,1
44221,1,1,36,0,0
44222,0,0,31,1,1
44223,1,1,36,1,0
44224,1,1,35,0,0
44225,1,1,38,1,0
44226,1,1,33,1,0
44227,1,1,38,1,1
44228,1,1,37,1,0
44229,0,0,29,1,0
44230,1,1,32,1,0
44231,1,1,35,1,0
44232,1,1,34,0,0
44233,1,1,36,1,0
44234,1,0,36,0,0
44235,0,0,21,0,1
44236,1,1,37,1,0
44237,1,1,34,0,1
44238,1,0,33,1,0
44239,1,1,30,1,0
44240,0,1,30,1,0
44241,1,1,37,0,0
44242,1,0,33,0,0
44243,1,1,38,1,0
44244,1,0,32,0,0
44245,0,0,25,0,1
44246,0,0,30,0,0
44247,1,0,25,0,0
44248,1,0,31,1,0
44249,1,0,33,1,0
44251,1,0,24,1,0
44252,1,1,36,1,1
44253,1,0,20,0,0
44254,0,0,17,1,1
44255,1,1,37,0,1
44256,0,1,30,0,0
44257,1,1,35,1,0
44258,1,1,36,1,1
44259,1,1,38,0,0
44260,0,0,26,1,0
44261,1,0,41,1,0
44262,1,1,39,1,0
44263,1,0,26,1,0
44264,1,1,37,1,0
44265,1,1,37,1,0
44266,1,1,33,0,0
44267,1,0,33,1,0
44268,1,1,38,1,0
44269,0,0,31,1,0
44270,0,1,24,0,1
44271,1,1,39,1,0
44272,1,1,34,0,0
44273,1,0,34,0,0
44274,1,1,35,0,0
44275,1,1,38,0,0
44276,1,1,33,0,0
44277,1,1,36,1,0
44278,1,1,36,1,0
44279,1,0,29,0,0
44280,1,0,32,0,0
44281,1,1,37,0,1
44282,1,1,37,0,0
44283,1,1,37,0,0
44284,1,1,39,1,0
44285,1,1,37,1,0
44286,1,1,38,1,0
44287,1,0,39,1,0
44288,1,0,29,0,1
44289,1,0,30,0,0
44290,0,0,23,0,0
44291,1,0,21,0,0
44292,0,0,30,1,0
44293,1,0,24,0,0
44294,1,0,39,0,0
44295,1,1,35,1,0
44296,1,1,33,0,0
44297,1,1,36,1,0
44298,1,0,27,0,0
44299,1,0,31,0,0
44300,1,0,32,0,0
44301,1,0,39,0,0
44302,1,1,37,1,0
44303,1,1,39,1,0
44304,1,1,38,1,0
44305,1,1,37,1,0
44306,1,1,38,1,1
44307,1,1,34,1,1
44308,1,0,31,1,0
44309,1,0,39,0,1
44310,1,1,37,0,0
44311,1,1,38,1,0
44312,1,1,38,1,1
44313,0,0,18,1,0
44314,1,1,37,0,0
44315,1,1,36,1,0
44316,1,1,36,1,0
44317,1,1,38,1,0
44318,1,1,29,0,0
44319,1,1,37,0,1
44320,1,1,37,1,0
44321,1,1,36,1,0
44322,0,0,25,0,0
44323,1,1,34,0,0
44324,1,1,33,0,0
44325,1,1,37,0,1
44326,1,1,37,1,0
44327,1,1,37,1,1
44328,1,1,35,1,0
44329,1,1,37,0,0
44330,1,1,35,0,2
44331,1,0,20,1,0
44332,1,1,36,1,0
44333,1,1,34,1,0
44334,1,0,40,1,0
44335,1,1,36,0,0
44336,1,0,31,1,0
44337,1,1,38,1,0
44338,1,0,26,1,1
44339,0,0,25,0,0
44340,1,1,27,0,0
44341,0,0,31,1,0
44342,1,1,38,0,0
44343,1,1,34,1,0
44344,1,1,37,1,0
44345,0,0,31,1,1
44347,1,1,37,1,0
44348,1,0,26,1,0
44349,1,1,32,0,0
44350,1,0,32,1,0
44351,0,1,30,1,0
44352,1,1,36,1,0
44353,1,1,38,0,1
44354,0,0,29,1,1
44355,1,0,41,0,0
44356,1,0,39,1,0
44357,1,1,39,1,0
44358,0,0,31,0,0
44359,1,1,38,0,1
44360,0,0,27,0,1
44361,0,0,25,1,0
44362,1,1,39,1,0
44363,1,0,39,1,0
44364,1,1,36,1,0
44365,1,0,28,0,0
44366,0,0,30,0,0
44367,1,1,36,0,0
44368,1,1,34,1,0
44369,1,1,32,1,0
44370,1,1,34,0,0
44371,1,1,38,0,1
44372,1,1,36,1,0
44373,1,0,39,1,0
44374,1,1,38,1,1
44375,1,0,23,0,0
44376,0,0,28,0,0
44377,0,0,21,0,1
44378,0,0,26,0,0
44379,1,1,38,1,0
44380,1,0,27,0,0
44381,0,0,24,0,0
44382,1,1,39,1,0
44383,1,0,24,0,1
44384,1,0,26,1,0
44385,1,1,37,0,0
44386,1,0,34,1,0
44387,1,1,35,1,0
44388,1,0,30,1,2
44389,1,0,33,0,0
44390,1,1,36,1,0
44391,1,0,41,0,0
44392,1,1,37,1,1
44393,0,0,29,0,0
44394,1,1,39,0,0
44395,1,0,24,1,0
44396,1,1,38,1,0
44397,1,0,34,1,0
44398,1,1,37,1,1
44399,0,0,10,1,0
44400,1,1,36,0,0
44401,1,1,38,1,0
44402,1,1,36,1,0
44403,1,1,35,0,0
44404,0,1,27,0,1
44405,1,1,33,0,1
44406,1,0,34,1,0
44407,1,1,38,1,0
44408,0,0,17,1,0
44409,0,0,10,0,0
44410,1,0,34,1,1
44411,1,1,38,1,0
44412,1,1,40,1,0
44413,1,0,25,0,0
44414,1,1,38,1,0
44415,1,1,39,1,0
44416,1,0,30,1,1
44417,1,1,34,1,0
44418,1,1,34,0,0
44419,0,0,30,1,0
44420,1,1,34,0,0
44421,1,1,36,1,0
44422,1,1,36,1,0
44423,1,1,35,1,1
44424,0,0,29,0,1
44425,1,1,34,1,0
44426,0,0,26,0,0
44427,1,1,28,0,1
44428,1,1,37,1,0
44429,0,0,26,0,2
44430,1,0,25,0,1
44431,0,0,24,1,1
44432,1,0,41,0,0
44433,0,0,27,0,1
44434,1,0,24,1,0
44435,0,0,26,0,1
44436,1,0,22,0,0
44437,1,1,35,0,0
44438,1,1,36,0,0
44439,1,1,38,1,0
44440,1,1,34,1,1
